,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что нужно совместить с плоскогубцами, чтобы получились пассатижи?",Кусачки,Ножовку,Напильник,Молоток
1,Кто автор стихотворения «Усатый-полосатый»?,Самуил Маршак,Агния Барто,Сергей Михалков,Корней Чуковский
2,Как зовут отца братьев Карамазовых?,Фёдор,Дмитрий,Алексей,Иван
3,Что такое продакт-плейсмент?,Неявная реклама,Курительная смесь,Набор продуктов,Гаджет
4,Президент какой республики в 1995 году был избран президентом ФИДЕ?,Калмыкии,Бурятии,Абхазии,Башкирии
5,Как называлась северная столица России в 1922 году?,Петроград,Ленинград,Санкт-Петербург,Петербург
6,"Кто был режиссёром фильма «Белая птица с черной отметиной», в котором Богдан Ступка сыграл роль Ореста?",Юрий Ильенко,Григорий Кохан,Сергей Параджанов,Николай Мащенко
7,"В произведении какого из перечисленных авторов прозвучала фраза: ""На свете существуют только две силы: доллары и литература""?",М. А. Булгаков,Ф. С. Фицджеральд,В. В. Маяковский,Э. Хемингуэй
8,"Какой известный ученый создал первый кристаллографический трактат, назвав его ""Новогодний дар. О шестиугольных снежинках""?",Иоганн Кеплер,Исаак Ньютон,Николай Коперник,Микеланджело
9,Как назывался административный и войсковой центр запорожского казачества в 1593–1638 годах?,Базавлукская Сечь,Чертомлыцкая Сечь,Алешковская Сечь,Никитинская Сечь
