,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется узор, выложенный из разноцветных камней?",Мозаика,Паркет,Орнамент,Фреска
1,Какая из этих фигур не имеет диагоналей?,Овал,Ромб,Трапеция,Параллелограм
2,"Какое слово произнёс наоборот пёс Шарик, превращаясь в человека, в повести «Собачье сердце»?",рыба,молоко,мясо,яйца
3,Каково соотношение числа атомов водорода и кислорода в молекуле ортофосфорной кислоты?,3:4,3:2,1:2,2:3
4,"О каком коктейле идёт речь в знаменитой фразе Джеймса Бонда: ""Взболтать, но не размешивать.""?",Водка с мартини,Мохито,Vesper мартини,Американо
5,В какой религии свод священных текстов называется Трипитака?,Буддизм,Даосизм,Синтоизм,Индуизм
6,"Как на словенский язык переводится слово ""небоскрёб""?",Nebotičnik,Mrakodrap,Oblakoder,Neboder
7,Какая из этих рок-групп не из Швеции?,Sonata Arctica,Crazy Lixx,Europe,Demonoid
8,"Как называется вид колокольного звона - поочередные удары в колокола, начиная с самого малого?",Перебор,Благовест,Перезвон,Трезвон
9,Какое плато послужило прототипом для вселенной «затерянного мира» Артура Конан Дойля?,Рорайма,Пальпа,Эннеди,Хотютау
