,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что сделали тульские мастера с механической блохой в повести «Левша»?,Подковали,Запрягли,Покрасили,Одели
1,На блюдечке с какой каёмкой Остап Бендер мечтал получить деньги?,Голубой,Красной,Лиловой,Зелёной
2,Какой советский космонавт первым вышел в открытый космос?,Алексей Леонов,Павел Попович,Герман Титов,Юрий Гагарин
3,"Как звали пса, всемирно прославившегося своей верностью хозяину?",Хатико,Блонди,Гинфорт,Луканикос
4,Кто был прототипом Шерлока Холмса?, Сослуживец автора, Родственник автора, Выдуманное лицо, Сам автор
5,Кто из этих американцев не был лауреатом Нобелевской премии в области литературы?,Джек Лондон,Джон Стейнбек,Уильям Фолкнер,Синклер Льюис
6,Флаг какой страны является старейшим действующим государственным флагом?,Дании,Швеции,Испании,Великобритании 
7,"На территории какого государства в XV в. проходила ""Безумная война""?",Франция,Византия,Китай,Персия
8,Какой президент принял решение о вводе  американских войск во Вьетнам?,Линдон Джонсон,Дуайт Эйзенхауэр,Джон Кеннеди,Ричард Никсон
9,Из какого языка пришло к нам слово &#39;&#39;сабля&#39;&#39;?,Венгерский,Польский,Арабский,Турецкий
