,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Над командой какой страны одержала свою самую крупную победу в истории (16:0) сборная Германии по футболу?,Россия,Сан-Марино,Бразилия,Франция
1,На какую систему питания перешел на склоне лет Л. Н. Толстой?,Вегетарианство,Одноразовое питание,Раздельное питание,Сыроедение
2,Какой искусственный камень часто используют во внутренней конструкции часов?,Рубин,Шпинель,Жемчуг,Алмаз
3,"Как звали коня, которого римский император Калигула сделал сенатором? ",Инцитат,Дипломат,Делегат,Консенсус
4,Где находится виллизиев круг (артериальный)?,в мозге,в языке,в сердце,в ноге
5,Существование какого физического явления демонстрировал опыт Отто фон Герике с магдебургскими полушариями?,атмосферного давления,конвекции,резонанса,магнетизма
6,Какое из этих озер Японии самое большое?,Бива,Товада,Аси,Тадзава
7,В каком человеческом органе можно найти островки Лангерганса?,Поджелудочная железа,Селезенка,Надпочечники,Тимус
8,Кто впервые охарактеризовал плеяду писателей времен Первой мировой войны как «потерянное поколение»?,Гертруда Стайн,Шарль де Голль,Джеймс Джойс,Уинстон Черчилль
9,Какой из этих вариантов не является видом огранки розой?,Английская,Антверпенская,Голландская,Португальская
