,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую поэму написал А. Макаренко?,Педагогическую,Эпическую,Оптимистическую,Романтическую
1,Чьё имя носит аэропорт Ливерпуля?,Джон Леннон,Пол Маккартни,Ринго Старр,Джордж Харрисон
2,Как написать правильно?,Потчевала яствами,Подчивала явствами,Потчевала явствами,Потчивала яствами
3,Какое море омывает берега и Греции и Турции?,Эгейское,Адриатическое,Мраморное,Черное
4,Из чего состоят все клеточные рецепторы?,Белка,ДНК,Полисахаридов,Аминогликозидов
5,Как называется конкурс в КВН?,Биатлон,Футбол,Волейбол,Баскетбол
6,Как заканчивается песня Игоря Корнелюка?,И этот шаг длиннее жизни. ,"Я найду этот город, которого нет.","Я вдали вижу город, которого нет.","Я иду в этот город, которого нет."
7,Какой химический элемент является наиболее электроотрицательным?,Фтор,Кислород,Хлор,Хром
8,Какой римский поэт одним из первых назвал Рим «Вечным городом»?,Альбий Тибулл,Публий Овидий Назон,Квинт Гораций Флакк,Публий Вергилий Марон
9,Какая гора является высшей точкой Океании?,Джая,Косцюшко,Мутис,Мандала
