,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что делал в сказке Колобок?,пел песенку,танцевал лезгинку,играл на арфе,гарцевал на лошади
1,Как математики называют результат деления?,частное,мнимое,реальное,общее
2,"Какой борщ готовила Голда, жена Тевье-молочника, из произведения Шолома Алейхема?",Молочный,Кефирный,Кумысный,Квасной
3,"Высоцкий в «Песенке о переселении душ» предупредил: если в этой жизни ты был «туп, как дерево», то родишься… Чем же?",баобабом,осиной,дубом,пробковым деревом
4,Против какой болезни была создана первая в мире вакцина?,Черной оспы,Бешенства,Туберкулеза,Столбняка
5,В каком городе начиная с 1962 года с конвейера сходили колёсные тракторы «Кировец»?,Ленинград,Кировск,Кировабад,Киров
6,"Кто сказал: ""Ненависть - месть труса за испытанный им страх""?",Б. Шоу,Л.Н. Толстой,У. Шекспир,О. де Бальзак
7,"Кем или чем является монах, о котором упоминается в рассказе Чехова ""Черный монах""?",Галлюцинацией,"Монахом, одетым в черное",Миражом,Монахом-негром
8,На территории чего находится мыс Тузла?,Краснодарского края,Таймырского автономного округа,Калмыкии,Сахалинской области
9,Как называется самое северное поселение в мире?,Алерт,Норд,Диксон,Лонгйир
