,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой процедуре подвергают военную технику для защиты от коррозии?,Консервация,Маринование,Квашение,Пастеризация
1,"В какой стране принята денежная единица ""лари""?",Грузия,Армения,Туркмения,Азербайджан
2,Чем в шахматной игре нельзя объявить шах?,Королём,Пешкой,Ферзём,Конём
3,Какая птица НЕ  упоминается в песне «Ланфрен-ланфра»?,Ласточка ,Голубка,Соловей,Ворон
4,Каким было полное имя Софьи Мармеладовой?,Софья Семёновна,Софья Захаровна,Софья Ивановна,Софья Петровна
5,"В каком из этих слов, согласно нормам современного русского языка, ударение приходится на второй слог?",Квартал,Сливовый,Кухонный,Иконопись
6,В каком из этих городов Литвы находится музей янтаря?,Паланга,Кайшядорис,Кяльме,Линкува
7,Как изначально называлась поэма В. Маяковского «Облако в штанах»?,«Тринадцатый апостол»,«Апостол Петр»,«Апостол Павел»,«Апостол Владимир»
8,Как называется кинжал со змеевидным лезвием у народов Малайзии и Индонезии?,Крис,Махайра,Нагината,Сюрикен
9,Кто из этих военачальников не был министром обороны СССР?,И. С. Конев,Р. Я. Малиновский,А. А. Гречко,Г. К. Жуков
