,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется роман Умберто Эко?,«Имя розы»,«Фамилия тюльпана»,«Отчество нарцисса»,«Возраст гладиолуса»
1,Кто из тренеров  привёл футбольный клуб «Зенит» к золоту в 2007 году?,Дик Адвокат,Павел Садырин,Валерий Газзаев,Властимир Петржела
2,Как с греческого языка переводится слово «демагог»?,вождь народа,враг народа,друг народа,брат народа
3,"Кто рассказал королевичу Елисею о том, где покоится его невеста?",Ветер,Месяц,Солнце,Дождь
4,Сборная какой страны становилась чемпионом мира и ни разу не выиграла чемпионат Европы по футболу?,Англия,Франция,Испания,Россия
5,Станция с каким названием есть в парижском метро?,Сталинград,Калининград,Ленинград,Ворошиловград
6,Помесью какой породы была собака Баскервилей?,Мастиф,Ирландский волкодав,Бурбуль,Немецкий дог
7,Какой из этих городов - столица Султаната Оман?,Маскат,Джидда,Сана,Доха
8,Кто забросил последнюю шайбу в ворота сборной СССР в завершающем матче суперсерии 1972 года?,Пол Хендерсон,Фрэнк Маховлич,Фил Эспозито,Иван Курнуайе
9,Чей бюст созерцает Аристотель на портрете Рембрандта?,Гомера,Аякса,Геракла,Сократа
