,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что появляется у спортсмена, получающего во время бега неожиданный прилив сил и бодрости?",второе дыхание,шестое чувство,третья молодость,первая любовь
1,Какое геометрическое тело получается вращением круга вокруг своего диаметра?,шар,цилиндр,конус,пирамида
2,Какая нота расположена на третьей линейке нотного стана в скрипичном ключе?,си,ре,ми,фа
3,Какой из этих салатов выдержан в багровых тонах?,«Винегрет»,«Оливье»,«Столичный»,«Мимоза»
4,Фотография какого размера вклеивается в паспорт гражданина РФ?,35 на 45 мм,55 на 65 мм,60 на 90 мм,20 на 30 мм
5,"Кто автор подписи на Могиле Неизвестного Солдата «Имя твоё неизвестно, подвиг твой бессмертен»?",Сергей Михалков,Максим Горький,Иосиф Сталин,Георгий Жуков
6,Что Пифагор называл «царём приправ»?,Чеснок,Укроп,Шафран,Чёрный перец
7,Какое животное НЕ относится к парнокопытным?,зебра,свинья,жираф,северный олень
8,Какая планета Солнечной системы имеет 27 спутников?,Уран,Сатурн,Нептун,Юпитер
9,Сколько зайцев добыли персонажи картины Перова «Охотники на привале»?,одного,трёх,двух,ни одного
