,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,У какого животного шкура не пятнистая?,тигр,леопард,гепард,ягуар
1,Под каким девизом прошла Олимпиада-2008 в Пекине?,Один мир – одна мечта,Один Китай – все рекорды,Один за всех – все за одного,Один спортсмен – одна медаль
2,"Какая птица, как считается, дала название меткому снайперу?",Бекас,Перепел,Вальдшнеп,Кулик
3,На каком языке говорит большинство населения Швейцарии?,Немецком,Романшском,Итальянском,Французском
4,"Где находился город, от названия которого произошло слово «Библия»?",Финикия,Греция,Египет,Ассирия
5,Когда на Красной площади состоялся первый парад Победы в Великой Отечественной войне?,24 июня 1945 года,9 мая 1945 года,2 сентября 1945 года,22 июня 1945 года 
6,Что должен был привезти с собой каждый первоклассник школы волшебников Хогвартс?,телескоп,метлу,кофемолку,подушку
7,Как в старину называли галерку?,Раёк,Верхотура,Сходни,Яруса
8,На вершину какой горы Швейцарии ведет самая длинная лестница в мире?,Низен,Утлиберг,Бичхорн,Шилтхорн
9,"Имя какой из шекспировских героинь не получил ни один из обнаруженных космическим аппаратом ""Вояджер-2"" спутников Урана?",Виола,Офелия,Джульетта,Дездемона
