,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой футбольный клуб не находится в Москве?,Сатурн,Локомотив,Торпедо,Динамо
1,Что имеет логарифм?,Основание,Стены,Крышу,Потолок
2,Что держит Пан на одноимённой картине Врубеля?,Флейту,Василёк,Золотые подковы,Ветку дуба
3,Герб какого государства представляет стилизованную надпись «Аллах» арабско-персидским письмом?,Иран,Бруней,Йемен,Сирия
4,Какой писатель-фантаст является автором цикла «ИнтерГпол»?,К. Булычёв,А. Беляев,В. Крапивин,Е. Велтистов
5,Какое изобретение Джорджа Ниссена послужило появлению нового вида спорта?,Батут,Брусья,Бревно,Шест
6,"Какая из этих каст ""поставляла"" раджей в старой Индии?",Кшатрии,Брахманы,Шудры,Вайшии
7,Какая из этих сборных была чемпионом мира по хоккею?,Великобритания,Франция,Швейцария,Германия
8,"С какой страной Португалия в 1373 году подписала договор, заключив союз, ныне являющийся древнейшим из действующих союзов между странами?",Англия,Италия,Испания,Франция
9,Спутником какой планеты является Мимас?,Сатурна,Юпитера,Урана,Нептуна
