,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что должно было возгореться из искры в стихотворении А. И. Одоевского?,Пламя,Костер,Факел,Зимний дворец
1,"Какого цвета глаза у Маши из популярного мультфильма-сериала ""Маша и Медведь""?",Зеленые,Карие,Черные,Голубые
2,Когда город Эдо (нынешний Токио) стал миллионником?,В XVIII веке,В XII веке,В XVI веке,В XIV веке
3,Какая геологическая эра была позже других?,Кайнозой,Архей,Протерозой,Палеозой 
4,"Войска какого турецкого правителя захватили Константинополь, который позже был переименован в Стамбул?",Мехмед Фатих II,Осман I,Мурат II,Орхан Гази
5,В каком месяце празднуется Международный день студентов?,Ноябрь,Сентябрь,Декабрь,Октябрь
6,Какое из этих деревьев - не из семейства березовых?,Вяз,Карельская береза,Граб,Ольха
7,"В какой опере исполняется ария, начинающаяся словами: «Высоко поднимем все кубок веселья и жадно прильнём мы устами»?",«Травиата»,«Фауст»,«Чио-Чио-сан»,«Руслан и Людмила»
8,Что помешало Ференцу Листу поступить в Парижскую консерваторию?,Иностранное подданство,Всё перечисленное,Слабое здоровье,Отсутствие денег
9,Кто из представителей советского военного командования 7 мая 1945 года в Реймсе подписал Акт о военной капитуляции Германии во Второй Мировой войне?,И. А. Суслопаров,В. Д. Соколовский,И. С. Конев,Г. К. Жуков
