,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих футбольных клубов - московский?,ЦСКА,Гремио,Пахтакор,Барселона
1,Крупнейший российский остров в Тихом океане,Сахалин,Колгуев,Новая Земля,Малая Земля
2,Что кодировало информацию на перфокарте?,Отверстия,Дорожки,Зубцы,Узелки
3,Какой из этих городов принимал первую Олимпиаду современности?,Афины,Амстердам,Антверпен,Атланта
4,Какую икру больше всего любил Джеймс Бонд?,Белужью,Севрюжью,Стерляжью,Осетровую
5,Благодаря чему сборная Италии обошла нашу сборную в полуфинале чемпионата Европы по футболу 1968 года?,жребию,золотому голу,решению судьбы,серии пенальти
6,"Кто автор высказывания: «Русский язык так богат и гибок, что нам нечего брать у тех, кто беднее нас»?",Тургенев,Чехов,Достоевский,Толстой
7,В каком городе обосновалось коллаборационистское правительство Петена в период оккупации Франции немецкими войсками?,Виши,Бурж,Реймс,Шартр
8,Кто руководил первой французской кругосветной экспедицией?,Луи Антуан де Бугенвиль,Жан де Бетанкур,Жан-Франсуа де Лаперуз,Ив-Жозеф Тремарек Кергелен
9,"Какая империя имела государственный девиз: ""Не лги, не воруй, не ленись""?",Империя Инков,Японская империя,Империя Хань,Империя Ахеменидов
