,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто из героев Конан Дойла так и не появился на экране в фильме Гая Ричи «Шерлок Холмс»?,Профессор Мориарти,Миссис Хадсон,Ирэн Адлер,Инспектор Лестрейд
1,"Под флагом какого государства шли корабли Колумба, открывшего Америку?",Испании,Франции,Англии,Германии
2,В какой стране воевали между собой в 15 веке Алая и Белая Розы?,Англия,Италия,Франция,Германия
3,Как в греческой мифологии звали музу трагедии?,Мельпомена,Талия,Эвтерпа,Полигимния
4,Какое звание носил глава минимальной административной единицы в Иоаннитском и Тевтонском рыцарских орденах?,Комтур,Приор,Коммандер,Комиссар
5,К какому семейству относился вымерший дронт?,Голубиные ,Пеликановые,Фазановые,Ястребиные
6,Какое имя не носила ни одна из трёх сестёр — героинь пьесы Чехова?,Наталья,Ольга,Ирина,Мария
7,Какие клеточные органоиды отвечают за переваривание питательных веществ?,Лизосомы,Митохондрии,Аппарат Гольджи,Рибосомы
8,"Кому из бардов «первой волны» принадлежат эти строки: ""Парашюты рванулись и приняли вес. Земля колыхнулась едва. А внизу — дивизии «Эдельвейс» и «Мертвая голова»»?",М. Анчаров,В. Высоцкий,А. Галич,Б. Окуджава
9,Какой из этих островов находится в Гудзоновом заливе?,Мансел,Себатик,Меркет,Катая
