,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сад с каким названием располагается вдоль Пушкинской набережной Москвы-реки?,Нескучный,Непыльный,Нетленный,Нерукотворный
1,Какой город является столицей Канады?,Оттава,Монреаль,Торонто,Ванкувер
2,"В чеховском рассказе «Хирургия» подробно описываются муки дьячка Вонмигласова, которому удаляют… Что?",Зуб,Занозу,Бородавку,Аппендицит
3,"Какая вязаная кофта была названа по имени британского генерала, которому приписывают изобретение данного предмета одежды с целью утепления форменного мундира?",Кардиган,Жакет,Джемпер,Пуловер
4,С какой из этих птиц фазана связывает биологическое родство?,Курица,Утка,Гусь,Казарка
5,Какой город является административным центром штата Нью-Йорк?,Олбани,Финикс,Сакраменто,Миннеаполис
6,Кто был одним из основоположников российской педиатрии?,Филатов,Чазов,Семашко,Рошаль
7,Какой деятель ФИДЕ организовал ставший впоследствии скандальным матч на первенство мира в Багио между Анатолием Карповым и Виктором Корчным?,Флоренсио Кампоманес,Макс Эйве,Фольке Рогард,Фридрих Олафссон
8,Кто взял в плен и привез в Рим известного историка Иосифа Флавия?,Веспасиан,Нерон,Тит,Домициан
9,"За какой российский футбольный клуб в 2007–2010 годах играли болгарские легионеры Мартин Кушев, Георги Пеев и Захари Сираков?",«Амкар» (Пермь),«Рубин» (Казань),«Томь» (Томск),«Сатурн» (Раменское)
