,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется сказка Вильгельма Гауфа?,«Карлик Нос»,«Малыш Глаз»,«Лилипут Подбородок»,«Пигмей Ухо»
1,Дочь и сын какого великого артиста стали солистами Большого театра?,Мариса Лиепы,Владимира Васильева,Михаила Барышникова,Вячеслава Гордеева
2,Сколько двигателей у авиалайнера Боинг-747?,4,6,8,2
3,Какая ширина у одной клетки в тетради в мелкую клетку?,0.5 см,1.0 см,0.8 см,0.3 см
4,Когда празднуется Благовещение Пресвятой Богородицы?,7 апреля,7 июля,7 сентября,7 мая
5,"Стоики разделяли философию на три части: этику, физику, логику. И сравнивали её с яйцом. Чем в этом яйце была логика?",Скорлупой,Белком,Желтком,Воздушной камерой
6,Какую страну открыл Педру Алвариш Кабрал в 1500 году?,Бразилия,Чили,Парагвай,Венесуэла
7,Какие моря соединяет пролив Дарданеллы?,Эгейское с Мраморным,Мраморное с Черным,Эгейское с Черным,Эгейское со Средиземным
8,Какая американская телевизионная сеть первой использовала вещание в цвете?,CBS,NBC,ABC,CW
9,Какому художнику принадлежит известное выражение «валёры прежде всего»?,Жан Батист Камиль Коро,Клод Моне,Огюст Ренуар,Камиль Писсарро
