,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется один из видов крабов, представители которого иногда питаются упавшими кокосами?",Пальмовый вор,Древесный гангстер,Ореховый мафиози,Кокосовый террорист
1,Какого смешарика не существует?,Хрюша,Ёжик,Бараш,Лосяш
2,С какими животными предпочитал охотиться русский царь Алексей Михайлович?,соколы,леопарды,медведи,собаки
3,Столица какой африканской страны еще не так давно называлась Лагос?,Нигерия,Сенегал,Уганда,Кения
4,"Как заканчивается высказывание Яныша Гаудына: «Иным женщинам мало букета роз: они еще потребуют, чтобы мужчина...»?",Менял воду в вазе,Дарил их каждый день,Добыл рога,Был надежным дубом
5,"С чем скрестили персик, чтобы получить нектарин?",ни с чем не скрещивали,со сливой,с яблоком,с инжиром
6,На гербе какого города не изображён медведь?,Петрозаводск,Великий Новгород,Пермь,Ярославль
7,"Какой советский грузовик имеет прозвища: «лаптёжник», «лапотник», «лапоть»?",КрАЗ-255Б,МАЗ-205А,ЗИЛ-131С,Урал-375Д
8,На какой высоте над уровнем моря должны располагаться геостационарные спутники?,35786 км,6378 км,15948 км,40075 км
9,Какое из этих событий произошло раньше?,Начало Великой Турецкой войны,Основание Санкт-Петербурга,Первый раздел Речи Посполитой,Начало Северной войны
