,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчивается пословица ""Что посеешь, ..""?",То и пожнешь,То и вырастет,О том не пожалеешь,Потом не найдешь
1,Как называется фортепианный цикл Модеста Мусоргского?,«Картинки с выставки»,«Фото из портфолио»,«Видео из Интернета»,«Юзерпики из галереи»
2,"В сторону какой части света вы посмотрите, если вы смотрите на север, а затем повернётесь на 90 градусов три раза подряд влево?",Восток,Север,Запад,Юг
3,"Во сколько раз триллион триллионов больше, чем миллион миллионов?",В триллион,В миллиард,В триллиард,В миллион
4,Какое судно одновременно имеет и паруса и вёсла?,Галера,Каравелла,Фрегат,Яхта
5,"Какая накидка получила свое название от титула женщины, которая ее придумала?",Палантин,Пелерина,Пончо,Мантилья
6,"Кто автор этих строк: «Счастлив, кто падает вниз головой, мир для него хоть на миг, а иной»?",Владислав Ходасевич,Аполлон Григорьев,Николай Некрасов,Евгений Баратынский
7,"Кто изобрел музыкальный строй, интервалы которого до сих пор используют музыкальные теоретики?",Пифагор,Аристотель,Евклид,Платон
8,Какой графский титул является старейшим из ныне существующих в Англии?,Граф Уорик,Граф Оксфорд,Граф Арундел,Граф Эссекс
9,"Кто автор романа ""Я ищу детство""?",Валерий Осипов,Василий Аксенов,Сергей Довлатов,Юрий Поляков
