,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чей рост в мультфильме измеряли в попугаях?,удава,попугая,мартышки,слонёнка
1,"Что или кто, по словам Ленина, разбудил Герцена?",Декабристы,Жена,Петухи,Будильник
2,Герой какого произведения М. Лермонтова победил барса в схватке?,«Мцыри»,«Хаджи-Абрек»,«Демон»,«Дары Терека»
3,Представители какой профессии в средние века успешно заменяли врачей?,Цирюльники,Кузнецы,Алхимики,Портные
4,"Что в турецком языке обозначает слово ""дурак""?",Остановка,Столб,Полицейский,Глупец
5,"Назовите парижский адрес кафе, где братья Люмьер показали публике свои первые в мире фильмы",Бульвар Капуцинок,Монмартр,Елисейские поля,Эйфелева башня
6,К какому семейству относится синяя птица?,дроздовые,голубиные,соколиные,ястребиные
7,К какому семейству относится лакрица?,бобовым,розовым,ароидным,кизильным
8,Какой химический элемент всегда присутствует в значительных количествах в железных метеоритах?,Никель,Молибден,Кобальт,Марганец
9,"Кто автор пророческих слов: «Там, где сжигают книги, будут сжигать и людей»?",Генрих Гейне,Артур Шопенгауэр,Фридрих Шиллер,Иоганн Гёте
