,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что у белого медведя чёрное?,Нос,Хвост,Загривок,Уши
1,Сколько опер написано Людвигом ван Бетховеном?,1,8,4,5
2,Какой страной правил Ричард Львиное Сердце?,Англией,Данией,Германией,Францией
3,Чему приблизительно равна площадь Африки?,"30,2 млн км²","7,6 млн км²","14,1 млн км²","54,8 млн км²"
4,Кого в финале чемпионата мира по футболу 1998 года со счётом 3:0 обыграла сборная Франции?,Бразилия,Аргентина,Италия,ФРГ
5,Какие сведения о владельце не содержит российское водительское удостоверение?,прописка,дата рождения,водительский стаж,образец подписи
6,"Каким цветом японцы по привычке называют зеленый сигнал светофора из-за того, что раньше он имел другой цвет?",Синий,Серый,Фиолетовый,Бирюзовый
7,Какое животное имеет другое название - кугуар?,Пума,Пантера,Леопард,Оцелот
8,Какая из этих стран дала миру больше Нобелевских лауреатов?,Нидерланды,Норвегия,Дания,Канада
9,С каким классиком русской литературы встречался Антуан де Сент-Экзюпери в 1935 году в Москве?,Михаил Булгаков,Василий Гроссман,Алексей Толстой,Илья Эренбург
