,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какой цвет окрашены телефонные будки и двухэтажные автобусы в Лондоне?,Красный,Синий,Зелёный,Жёлтый
1,Что из перечисленного является заболеванием растения?,Мучнистая роса,Снежная роса,Сахарная роса,Крупяная роса
2,Какое из этих учебных заведений не находится в Великобритании?,Сорбонна,Оксфорд,Кембридж,Итон
3,Какое устройство преобразует звуковые колебания в электрические сигналы?,Микрофон,Усилитель,Динамик,Микшер
4,"Из какого порта вышли суда первой русской антарктической экспедиции, открывшей Антарктиду?",Кронштадт,Санкт-Петербург,Архангельск,Севастополь
5,Какое звание является высшим в Армии обороны Израиля?,Генерал-лейтенант,Генерал армии,Бригадный генерал,Генерал-полковник
6,Какое высшее учебное заведение закончил знаменитый конструктор вертолетов Игорь Сикорский?,Киевский политехнический институт,Оксфорд,МВТУ им. Баумана,Гарвард
7,В каком государстве есть министерство счастья?,Бутан,КНДР,Исландия,США
8,"Кто в 1965 году сформулировал закономерность: «Количество транзисторов, размещаемых на кристалле интегральной схемы, удваивается каждые 12 месяцев»?",Гордон Мур,Норберт Винер,Уильям Эшби,Энтони Стаффорд Бир
9,"Как называется масса чистого благородного металла (золота, серебра), содержащегося в монете?",Корн,Барн,Биллон,Лигатура
