,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как переводится Буэнос-Айрес?,Xороший воздуx,Солёное озеро,Голубое небо,Зелёный лес
1,Что передвигают игроки в кёрлинг?,Камни,Горы,Скалы,Хребты
2,От какого шейного позвонка клиента портной измеряет  длину пиджака?,От седьмого,От третьего,От первого,От четвёртого
3,"Сестры с каким именем не было в мультфильме, снятом по сказке «Аленький цветочек»?",Забава,Любава,Настасья,Гордея
4,Какую форму имел набалдашник трости Воланда?,Черного пуделя,Белого единорога,Пурпурного льва,Золотого сфинкса
5,Что было в руке воина-освободителя в берлинском Трептов-парке на эскизе Вучетича вместо меча?,Автомат,Флаг,Каска,Мальчик
6,Из мяса какой птицы первоначально делалось национальное грузинское блюдо чахохбили?,Фазан,Утка,Индейка,Гусь
7,Как называется административный центр китайской провинции Цинхай?,Синин,Чанша,Чэнду,Цзинань
8,Какое вино необходимо для приготовления классического крюшона?,Белое столовое,Мадера,Портвейн,Красное столовое
9,На  какой картине Пабло Пикассо нет изображения лошади?,Семейство комедиантов,Герника,Пикадор,Девочка на шаре
