,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих статусов не присваивается?,Пост,Ранг,Титул,Чин
1,"Какой из этих химических элементов называют ""вечный металл""?",Титан,Медь,Серебро,Кобальт
2,Какой писатель-фантаст придумал три закона робототехники?,Айзек Азимов,Рей Брэдбери,Иван Ефремов,Станислав Лем
3,Что из этого являлось знаком отличия сенаторов в древнем Риме?,Туника с пурпурными полосами,Золотая диадема,Лавровый венок,Пурпурная тога
4,Сколько морей омывают Турцию?,4,5,2,3
5,"О каком насекомом, по словам Плиния Старшего, так говорили арабы: «У него глаза слона, грудь льва, рога оленя, брюхо скорпиона, крылья орла, ноги страуса, а хвост змеи». Что это за чудовище? ",Саранча,Жук-олень,Медведка,Шершень
6,В какой части Франции находится историческая область Шампань?,Северо-восток,Юго-восток,Северо-запад,Юго-запад
7,Кто из этих римских императоров 1-го в. н. э. умер своей смертью?,Веспасиан,Клавдий,Нерон,Калигула
8,Какое из перечисленных событий Первой мировой войны произошло в 1914 году?,Бег к морю,Верденская мясорубка,Ютландское сражение,Горлицкий прорыв
9,Какова главная отличительная особенность исландской породы лошадей?,Пять природных аллюров,Второй развитый палец,Увеличенная грузоподъемность,Наличие клыков
