,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как говорят о шахматисте, который стал чемпионом мира, обыграв предыдущего чемпиона?",Отобрал корону,Спихнул с трона,Присвоил мантию,Соблазнил королеву
1,Чьим потомком называл себя Остап Бендер?,Янычар,Стрельцов,Мамлюков,Мушкетеров
2,"Как называлась первая песня «Битлз», выпущенная в СССР на пластинке фирмы «Мелодия»?",«Девушка»,«Вчера»,«Жёлтая подводная лодка»,«Помоги!»
3,Какой цвет отсутствует на флаге Бразилии?,Красный,Жёлтый,Синий ,Зелёный
4,Кто из этих персонажей не из опер В. Моцарта?,Орфей,Фигаро,Тамино,Дон-Жуан
5,В какой из этих стран январь является летним месяцем?,Танзания,Венесуэла,Гайана,Индия 
6,Кто командовал 25-й дивизией после гибели Чапаева?,Кутяков,Фурманов,Артамонов,Исаев
7,Какой из этих футболистов является лучшим бомбардиром за всю историю Чемпионатов Европы?,М. Платини,М. ван Бастен,Ю. Клинсманн,Т. Анри
8,Какой город является столицей Бурунди?,Бужумбура,Кигали,Насеру,Антананариву
9,Какой из перечисленных полимеров не является электропроводящим?,Полиэтилентерефталат,Полианилин,Полиацетилен,Полифениленвинилен
