,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая цветовая гамма преобладает в купюре Российской Федерации самого большого номинала?,Красно-коричневая,Фиолетовая,Желто-оранжевая,Сине-зеленая
1,Полной потерей чего является аносмия?,Обоняния,Совести,Восприятия цвета,Чувства справедливости
2,Какая компьютерная программа предназначена для табличных вычислений?,Excel,Autocad,FrontPage,Word
3,Возле какого памятника в Москве читали свои стихи поэты — «шестидесятники»?,В. В. Маяковскому,И. А. Крылову,Н. В. Гоголю,А. С. Пушкину
4,"Какой русский князь одержал в 1242 году победу над Ливонскими рыцарями, обезопасив западные границы Руси?",Александр Невский,Мстислав Великий,Дмитрий Донской,Владимир Храбрый
5,"Закончите пословицу: «Смирён топор, да веретено...»",Бодливо,Вертляво,Ретиво,Игриво
6,Какой историк впервые нарушил решение о вечном забвении имени Герострата?,Феопомп,Геродот,Фукидид,Плутарх
7,В какой из этих опер Джакомо Пуччини есть партии меццо-сопрано?,"""Мадам Баттерфляй""","""Тоска""","""Богема""","""Турандот"""
8,"Какой британский писатель и литературовед является также автором оперы ""Троцкий в Нью-Йорке"" и оперетты ""Блумы из Дублина""?",Энтони Бёрджесс,Джеймс Джойс,Питер Акройд,Дафна дю Морье
9,"Из какого романа Ф. М. Достоевского цитата: «Человек несчастлив потому, что не знает, что он счастлив; только потому»?",«Бесы»,«Подросток»,«Идиот»,«Преступление и наказание»
