,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что поменял автомобилист, если говорит другому автомобилисту: ""Я переобулся""?",зимние шины на летние,сапоги на сандалии,валенки на кроссовки,шило на мыло
1,"Как называется музыкальный фильм-сказка Павла Арсенова, посвящённый памяти писателя и сценариста Леонида Соловьёва, автора произведений о Ходже Насреддине?","""Вкус халвы""","""Запах женщины""","""Цвет ночи""","""Предчувствие любви"""
2,"Кому Волк из басни И. А. Крылова заявил: ""Ты виноват уж тем, что хочется мне кушать!""?",Ягненку,Повару,Теленку,Козленку
3,"Что, по Максиму Горькому, является религией рабов и хозяев?",Ложь,Насилие,Низкопоклонство,Добродетель
4,"Как называется синтетическое волокно, которое разработала Лаборатория высокомолекулярных соединений Академии наук СССР?",лавсан,нейлон,капрон,вискоза
5,Какие строки в «Сказке о золотом петушке» А. С. Пушкина не пропустил цензор?,"«Сказка — ложь, да в ней намёк! Добрым молодцам урок»","«Воеводы не дремали, Но никак не успевали»",«Государь! проснись! Беда!»,"«А девица — Хи-хи-хи да ха-ха-ха! Не боится, знать, греха»"
6,Какая из названных групп металлов самая многочисленная?,Переходные,Легкие,Лантаноиды,Полуметаллы
7,Какой иностранный тренер был награжден российским орденом Дружбы за выдающийся вклад в развитие спорта?,Дэвид Блатт,Даниэле Баньоли,Гус Хиддинк,Этторе Мессина
8,В какой стране в XVIII веке Филип Астлей основал первый стационарный цирк?,Англия,Германия,Франция,Россия
9,"Как называется остров в Каспийском море, на котором во время Первой мировой войны находился русский лагерь для турецких военнопленных?",Бёюк-Зиря,Бёюк-Тава,Сенги-Муган,Кичик-Тава
