,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что является верхней частью наряда друида?,Капюшон,Кепка,Бейсболка,Тюбетейка
1,"Как называются три живописных полотна, объединённых одной темой?",Триптих,Трилогия,Тривиум,Триместр
2,Из чего традиционно шьют костюмы участники нидерландского карнавала?,из старых штор,из листьев лопуха,из рыболовных сетей,из полиэтиленовых пакетов
3,Что говорят о детях потомственных цирковых артистов?,«родился в опилках»,«родился в конюшне»,«родился в клетке»,«родился в песке»
4,На каком языке в романе «Двенадцать стульев» не просил подаяния Киса Воробьянинов?,На английском,На русском,На немецком,На французском
5,"Сколько кораблей вернулось, совершив первое кругосветное плаванье в экспедиции Магеллана, в Севилью?",Один,Два,Три,Четыре
6,Кто стал первой женщиной-президентом в мире?,Исабель Перон,Мегавати Сукарнопутри,Беназир Бхутто,Рут Дрейфус
7,"Кто автор утверждения: «Я чистокровный польский дворянин, без единой капли грязной крови, конечно, без немецкой крови»?",Фридрих Ницше,Фридрих Клозе,Райнер Мария Рильке,Иоганн Вольфганг фон Гёте
8,Сколько участников кругосветного путешествия Фернана Магеллана вернулись в Севилью в 1522 году?,18,15,16,17
9,"Как называлась северо-восточная часть франкского государства Меровингов, в 6-7 вв. временами обособлявшаяся в отдельное королевство?",Австразия,Дакия,Остзея,Франкония
