,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое было звание у Василия Задова в исполнении Дмитрия Нагиева?,Прапорщик,Полковник,Лейтенант,Генерал
1,Сколько банков наделены правом выпуска денег в России?,Один,Два,Три,Четыре
2,С какими животными предпочитал охотиться русский царь Алексей Михайлович?,соколы,леопарды,медведи,собаки
3,Стихотворение какого поэта звучит в кинокомедии «Операция „Ы“ и другие приключения Шурика»?,Ярослава Смелякова,Роберта Рождественского,Андрея Вознесенского,Евгения Евтушенко
4,Какой чин в казачьих войсках соответствовал чину поручика?,Сотник,Подъесаул,Есаул,Хорунжий
5,Какой город является столицей Лесото?,Масеру,Порт-Луи,Кигали,Мбабане
6,"Как звали маленького мальчика, которого усыновила героиня фильма «Моя любовь», сыгранная Лидией Смирновой?",Феликс,Федот,Филипп,Фёдор
7,"Сколько песен в цикле Франца Шуберта ""Прекрасная мельничиха""?",20,16,12,24
8,К какой религии принадлежат верующие крымчаки?,Иудаизм,Католическое христианство,Православное христианство,Мусульманство
9,"От древнегреческого названия какого оружия, возможно, произошло название мифического сооружения «лабиринт»?",Обоюдоострый топор,Палица с бронзовыми шипами,Кривой меч кочевников,Длинное копье гоплитов
