,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется специалист, изучающий свойства драгоценных камней?",Геммолог,Эколог,Эндокринолог,Теолог
1,Как называется американский фильм с Арнольдом Шварценеггером в главной роли?,«Близнецы»,«Рыбы»,«Стрелец»,«Весы»
2,Как пишется слово и(с/сс)ку(с/сс)тво?,искусство,исскуство,исскусство,искуство
3,Какое слово прокричал главный герой фильма «Храброе сердце» перед смертью?,Свобода!,Спарта!,Жизнь!,Справедливость!
4,Какая страна по состоянию на 2013 год являлась мировым лидером по протяжённости высокоскоростных железных дорог?,Китай,Франция,США,Япония
5,Какие сумчатые млекопитающие есть в Австралии и на Новой Гвинее?,Кускусы,Амамы,Чикчики,Ньямньямы
6,Конь какого полководца носил кличку Маренго?,Наполеон Бонапарт,Александр Македонский,Карл XII,Александр Суворов
7,Чему равен один британский фут?,30.48 см,30.50 см,30.43 см,30.52 см
8,Какой оперной героине в начале сюжета было 15 лет?,Чио-Чио-сан,Иоланта,Травиата,Кармен
9,На какой картине И. К. Айвазовский отобразил вид на город и море со своего балкона в Феодосии?,«Лунная ночь»,«Ночь. Голубая волна»,«Море ночью»,«Лунная ночь у взморья»
