,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого варенья не существует?,Из конфет,Из одуванчиков,Из роз,Из ревеня
1,"Государство, расположенное на полуострове Ютландия.",Дания,Джакарта,Куба,Греция
2,Где находится памятник Затопленным кораблям?,В Севастополе,В Мурманске,В Новороссийске,В Одессе
3,К какому очередному воинскому званию может быть представлен полковник?,Генерал-майор,Генерал-полковник,Генерал-лейтенант,Генерал-армии
4,Чем отличаются изотопы химического элемента?,Количеством нейтронов,Количеством фотонов,Количеством протонов,Количеством электронов
5,Спутником какой планеты Солнечной системы является Пандора?,Сатурна,Урана,Юпитера,Нептуна
6,"Сколько лет прожила овца Долли, первое клонированное млекопитающее?","6,5","10,5","1,5","3,5"
7,"Какой из этих минералов имеет второе название ""лунный камень""?",Адуляр,Лабрадор,Альбит,Халцедон
8,Чем в истории папства известен папа римский Иоанн XX?,"Возник из-за ошибки Иоанна XXI, неверно подсчитавшего предшественников",Подписал соглашение с Бенито Муссолини о разделе Рима,Первым отрекся от папского престола,"Был средиземноморским пиратом, купившим себе папский титул"
9,"Что не относится к трём предметам, которые держит орёл на эмблеме SEAL («Морские котики»), подразделения Сил специальных операций ВМС США?",Компас,Трезубец,Якорь,Пистолет
