,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется один из видов ели?,голубая,кустистая,прямостоящая,плакучая
1,Как звали главную героиню повести А.Грина «Алые паруса»?,Ассоль,Фасоль,Персоль,Антресоль
2,Кто был одним из создателей фотографии?,Дагер,Эдисон,Ломоносов,Братья Люмьер
3,"Как называют приз, вручаемый команде-победительнице Кубка Дэвиса?","""Серебряная салатница""","""Золотая чаша""","""Хрустальная конфетница""","""Коралловая ваза"""
4,"У кого 5 глаз, 5 печеней, 5 жабр, 5 больших нервов, 1 желудок и 1 рот?",Морская звезда,Кальмар,Осьминог,Устрица
5,Какой русский полководец получил прозвище «кунктатор» из-за тактики ведения боевых действий в Отечественной войне 1812 года?,М. И. Кутузов,М. Б. Барклай-де-Толли,П. И. Багратион,Н. Н. Раевский
6,"Кому Роберт Рождественский посвятил эти строки: ""Только ты останься прежней - трепетно живи, солнечно живи, радостно живи!""?",Алла Киреева,Вероника Круглова,Бэлла Ахмадулина,Майя Аксенова
7,"Какой температуре, в градусах по Фаренгейту, соответствует ноль градусов по Цельсию?", 32,"-17,8",0,-32
8,"Пётр I, Монтанелли, доктор Сальватор. Кто из народных артистов СССР великолепно сыграл эти роли?",Николай Симонов,Андрей Абрикосов,Михаил Жаров,Борис Чирков
9,Какой народ составляет 99% населения Сохского района — узбекского анклава на территории Киргизии?,Таджики,Киргизы,Узбеки,Каракалпаки
