,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое устройство появилось в покоях короля Людовика XV ещё в 1743 году?,лифт,магнитофон,телевизор,банкомат
1,Кто НЕ был противником Человека-паука в мультфильмах и комиксах?,Человек-тапок,Зелёный гоблин,Песочный человек,Доктор Осьминог
2,Как спортсмены выступают на соревнованиях по синхронным прыжкам в воду?,Дуэтом,Соло,Трио,Квартетом
3,Какой элемент таблицы Менделеева имеет латинское название «аурум»?,Золото,Серебро,Платина,Ртуть
4,Какой пистолет Остап Бендер обещал дать Кислярскому в романе «Двенадцать стульев»?,парабеллум,наган,маузер,браунинг
5,"Как завершается «лейтмотив всей жизни» Сальвадора Дали «Единственное различие между безумцем и мной в том, что я …»?",Не безумен,Не нахожусь в лечебнице,Не бьюсь головой о стену,Могу рассуждать о безумии
6,Как во Франкском государстве и средневековой Германии назывался пограничный укрепленный административный округ?,Марка,Гренцланд,Феод,Курфюршество
7,Какой из этих ядов продуцируется в организме рыб?,Тетродотоксин,Кураре,Мускарин,Афлатоксин
8,"Кто был режиссером и исполнителем главной роли А. С. Грибоедова запрещенного к показу телеспектакля ""Смерть Вазир-Мухтара"" (1969) по роману Юрия Тынянова?",Владимир Рецептер,Владислав Стржельчик,Владимир Заманский,Сергей Юрский
9,Что является основной частью юридической нормы?,Диспозиция,Санкция,Вокализ,Гипотеза
