,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какие прыжки входят в легкоатлетическую программу?,В высоту,В ширину,В глубину,В никуда
1,Персонаж какого произведения оружейник Просперо?,«Три толстяка»,«Три поросенка»,«Три товарища»,«Три мушкетера»
2,Какой предмет мебели помогал попасть в Нарнию героям книг Клайва Льюиса?,шкаф,диван,стол,кресло
3,Какое слово произошло от китайского словосочетания «большой ветер»?,тайфун,торнадо,ураган,циклон
4,Какую оперу слушали герои фильма «Красотка»?,«Травиата»,«Аида»,«Пиковая дама»,«Кармен»
5,Чем скрепляются между собой различные металлические элементы Эйфелевой башни?,заклёпками,болтами,сварными швами,шурупами-саморезами
6,"Что необходимо, чтобы приготовить хапаму, армянское праздничное блюдо?",тыква,печень ягнёнка,севанская форель,семена мака
7,О чём просил Булгаков в письме правительству СССР в марте 1930 года?,Выслать его из страны,Выделить ему квартиру,Защитить от нападок,Разрешить издание его книг
8,Одним из направлений какой религиозной философии является учение Дзэн?,Буддизм,Индуизм,Даосизм,Иудаизм
9,Какая профессия была у бывшего президента Польши Леха Валенса?,Электрик,Юрист,Шахтер,Писатель
