,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Каким будет график функции y = 1/x?,Гипербола,Парабола,Гипперэллиптическая кривая,Циклоида
1,"Какую женщину Шерлок Холмс называл не иначе, как «эта женщина»?",Адлер,Туапсе,Дюрсо,Мацеста
2,В каком жанре осуществили постановку «Воскресения» Л. Н. Толстого в знаменитом токийском театре «Такарадзука»?,Мюзикл,Пантомима,Балет,Опера
3,Жители какого города встречают Новый год раньше?,Токио,Анкара,Мехико,Дакар
4,На каком острове находится полуостров Кии?,Хонсю,Кюсю,Сикоку,Хоккайдо
5,У какого режиссёра В.Высоцкий снимался в трёх фильмах?,У С.Говорухина,У А.Митты,У К.Муратовой,У И.Хейфица
6,"Как называется теоретическая деятельность архитекторов, состоящая в проектировании архитектурных форм не осуществимых в реальности?",«Бумажная архитектура»,«Проектная архитектура»,«Протоархитектура»,«Теоретическая архитектура»
7,"Кто из этих актрис не снимался в к/ф ""Отпуск за свой счёт""?",Любовь Соколова,Лия Ахеджакова,Людмила Гурченко,Эржибет Пастор
8,"О какой из этих опер Пуччини говорил, как о самом сильном своем опусе?",«Девушка с Запада»,«Тоска»,«Эдгар»,«Богема»
9,"Как называлась операция ГПУ, направленная на ликвидацию савинковского антисоветского подполья?",«Синдикат-2»,«Картель»,«Концерн-4»,«Трест»
