,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется отрезок прямой, соединяющий две какие-либо точки окружности?",Хорда,Луч,Медиана,Сегмент
1,Шахматист с какой фамилией в 1963 году стал чемпионом мира?,Петросян,Степаненко,Жванецкий,Задорнов
2,Как называют итальянских любителей футбола (фанатов)?,Тиффози,Фаньоти,Пачоли,Мариотти
3,Какой греческий бог был мужем Афродиты?,Гефест,Эрот,Гименей,Деймос
4,"«Есть только две формы жизни. Трусливые и жадные изберут первую, мужественные и щедрые — вторую…». О каких формах жизни звучат слова Максима Горького?",Гниение и горение,Невежество и знание,Горе и счастье,Достаток и нищета
5,Какая из этих военных академий находится в Санкт-Петербурге?,Артиллерийская,Бронетанковых войск,Военно-воздушная,Военно-инженерная
6,Как в кириллице называлась буква О?,Он,Отче,Око,Однако
7,Чему равна 1 английская кварта?,1.136 л,4.546 л,0.142 л,0.568 л
8,Из какого региона Италии происходит мягкий сливочный сыр маскарпоне?,Ломбардия,Калабрия,Венето,Эмилия-Романья
9,Какому композитору принадлежит заслуга разработки додекафонии (12-тоновая техника)?,Арнольд Шёнберг,Игорь Стравинский,Антон Веберн,Альбан Берг
