,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из перечисленного можно приобрести в мясном магазине?,Батон колбасы,Багет зельца,Булку ветчины,Ковригу шпика
1,Какой новеллы не было в кинокомедии «Операция „Ы“…»?,«Самогонщики»,«Напарник»,«Операция «Ы»»,«Наваждение»
2,"Каким словом заканчивается высказывание Наполеона Бонапарта относительно модных нарядов ""Не каждому принадлежит право быть одетым...""?",Просто,Скромно,Изящно,Богато
3,"В какой песне Александры Пахмутовой на стихи Николая Добронравова звучат слова: ""Вера моя, совесть моя, песня моя — Россия""?","""Русский вальс""","""Главное, ребята, сердцем не стареть""","""Как молоды мы были""","""Команда молодости нашей"""
4,Главный герой какой кинокомедии носит фамилию Борщов?,«Афоня»,«Любовь и голуби»,«Девчата»,«Блондинка за углом»
5,"Какое ""звериное"" название носит река, на которой стоит столица Молдавии — город Кишинёв?",Бык,Кошка,Вепрь,Лев
6,Какой президент США подписал закон о создании ЦРУ?,Гарри Трумэн,Дуайт Эйзенхауэр,Джон Кеннеди,Линдон Джонсон
7,Какое из этих древних государств не относится к цивилизации майя?,Мероитское царство,Шукуупское царство,Баакульское царство,Мутульское царство
8,"Кто из древнегреческих философов, согласно имеющимся источникам, разработал первый механический летательный аппарат, пролетевший около 200 метров?",Архит Тарентский,Зенон Элейский,Гераклид Понтийский,Диоген Аполлонийский
9,"Кто владеет ""вечным рекордом"" по числу голов в футбольных чемпионатах Германии, когда они разыгрывались по кубковой системе?",Фриц Шепан,Эрнст Кальвицки,Эрнст Кузорра,Уве Зеелер
