,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что означает футбольный термин ""аут""?",Мяч вне поля,Конец тайма,Замена игрока,Штрафной удар
1,Кто размещает в интернете грубые или провокационные сообщения?,тролли,эльфы,гномы,гоблины
2,Что в Лондоне называют андеграундом?,Метро,Полицейский участок,Автобус,Самокат
3,"Что, по мнению Веры из к/ф «Служебный роман», делает женщину женщиной?",Обувь,Костюм,Парик,Макияж
4,На логотипе какой автомобильной фирмы присутствуют три щита?,Buick,Mitsubishi,Lancia,Nissan
5,В каком городе родился изобретатель рельефно-точечного шрифта для незрячих Луи Брайль?,Кувре,Кёльн,Лилль,Париж
6,Что из нижеперечисленного не является произведением австрийского писателя Стефана Цвейга?,"""Человек без свойств""","""Смятение чувств""","""Нетерпение сердца""","""Амок"""
7,Какого слова не было в словаре Эллочки-людоедки в романе Ильфа и Петрова «Двенадцать стульев»?,железно,мрак,парниша,хамите
8,Какая из этих саженей - наименьшая?,Маховая,Казенная,Морская,Косая
9,"С какой стороны от ресторана ""Плакучая ива"" находился туалет типа сортир? (к/ф ""Бриллиантовая рука"")",50 м на север,30 м на юг,40 м на восток,100 м на запад
