,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется один из классов мест в авиалайнере?,Экономический,Сберегательный,Накопительный,Диетический
1,В каком году была снята блокада Ленинграда?,В 1944,В 1941,В 1942,В 1945
2,"Пересекая что, моряки по традиции устраивают праздник Нептуна?",Экватор,Гринвичский меридиан,Северный полюс,Южный тропик
3,"Чем, по сути, являются цветы растений?",Органами размножения,Плодовыми образованиями,Системой депонирования энергии,Элементами фотосинтеза
4,Какой город является административным центром австралийского штата Виктория?,Мельбурн,Аделаида,Сидней,Брисбен
5,Какой римский император был отцом императора Тита?,Веспасиан,Клавдий,Домициан,Адриан
6,Кто из этих богов и богинь не был сыном или дочерью Зевса?,Деметра,Гермес,Аполлон,Афина
7,Кто разработал первый в мире цельнометаллический самолет?,Юнкерс,Мессершмитт,Фокке-Вульф,Хейнкель
8,Где синтезируется гормон окситоцин?,Гипоталамус,Эпифиз,Передняя доля гипофиза,Задняя доля гипофиза
9,"В каком европейском государстве в середине XVI века была основана «Московская компания», имевшая от Иоанна Грозного грамоту на беспошлинную торговлю с Россией?",Англия,Португалия,Испания,Франция
