,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется место, где проходят съёмки телепередачи «Что? Где? Когда?»?",Нескучный сад,Прикольный парк,Занятная оранжерея,Весёлый огород
1,Что в семидесятые годы в СССР называли батником?,приталенную рубашку,шелковый галстук,раздельный купальник,короткую юбку
2,О чём «Наутилус Помпилиус» пели: «Тонкая длинная чёрная тварь прилипла к моим ногам»?,тень,шнур микрофона,дорога,обувь
3,Какой вид одежды появился благодаря испытаниям атомного оружия?,Бикини,Макинтош,Френч,Реглан
4,Кто изобрел электрический стул?,Стоматолог,Плотник,Физик,Электрик
5,Что сделала Франция в связи с обретением Алжиром независимости?,Создала ядерный полигон на атолле Муруроа,Построила космодром Куру во Французской Гвиане,Признала государство Израиль,Вышла из военной организации НАТО
6,Созвездия с каким названием не существует?,Бинокль,Телескоп,Компас,Микроскоп
7,Под каким псевдонимом известен выдающийся мастер комического жанра Габриэль-Максимилиан Лёвьель?,Макс Линдер,Бастер Китон,Андре Дид,Гарольд Ллойд
8,В каком древнем государстве употреблялось узелковое письмо кипу?,Инков,Майя,Ацтеков,Ольмеков
9,Какая из этих древнегреческих единиц объема больше других?,Метрет,Хеник,Котила,Хус
