,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Слово ""папуасы"" переводится на русский язык как ...",Курчавые,Темные,Черные,Странные
1,"Закончите фразу из народного творчества 1812 года: «""Приехал Кутузов...».",Бить французов,Сменить Барклая,Остановить супостата,Отступать
2,Какую оперу написал Леонкавалло?,"""Паяцы""","""Комедианты""","""Скоморохи""","""Лицедеи"""
3,"Как в народе называют монумент «Дружба народов», поставленный в Ижевске на берегу Ижевского пруда?",Лыжи Кулаковой,Удмуртский штык,Палец Пугачева,Рука Устинова
4,Для каких организмов характерен синтез метана?,Археи,Животные,Бактерии,Грибы
5,Какой язык программирования разработали инженеры IBM в середине двадцатого века?,Фортран,Алгол,Кобол,Паскаль
6,Чему равна средневековая английская мера  времени moment?,"1,5 минуты",1 минута,2 минуты,"0,5 минуты"
7," Какой поэт утверждал, что ""нет прекрасней женщин, чем в Болонье""?", Николай Гумилев, Осип Мандельштам, Сергей Городецкий, Игорь Северянин
8,Какая из книг Леси Украинки не сборник стихов?,«Лесная песня»,«На крыльях песен»,«Отклики»,«Мысли и грёзы»
9,"Какое из перечисленных растений является ближайшим родственником киноа, одного из важнейших видов пищи инков?",Марь белая,Горец птичий,Донник лекарственный,Амброзия полыннолистная
