,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется хищный пушной зверёк?,Ласка,Нежность,Чуткость,Забота
1,"Как называлась ведущая советская телепрограмма, освещающая зарубежные события?","""Международная панорама""","""Международная жизнь""","""Иx нравы""","""Международный обзор"""
2,Сколько карманов должны иметь классические джинсы?,Пять,Два,Три,Четыре
3,Какая гора - наивысшая точка Кавказа?,Эльбрус,Дыхтау,Шхара,Казбек
4,"Как в римской армии называлось дисциплинарное наказание, в ходе которого казнили каждого десятого солдата?",Децимация,Центезимация,Вицезимация,Фустуарий
5,Как называются традиционные деревянные башмаки в Нидерландах?,Кломпы,Сабо,Клоги,Гэта
6,Каким было настоящее имя Леси Украинки?,Лариса,Валентина,Вера,Людмила
7,У какой породы кошек стандарт допускает многопальцевость?,Пиксибоб,Гималайская,Бенгальская,Мэнкс
8,Когда была построена первая египетская пирамида?,Ок. 2630—2612 гг. до н. э,Ок. 2416—2392 гг. до н. э.,Ок. 2732—2704 гг. до н. э,Ок. 1861—1814 гг. до н. э
9,Кто был первым программистом?,Ада Байрон,Чарльз Беббидж,Блез Паскаль,Билл Гейтс
