,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую книгу написал Марк Твен?,Приключения Тома Сойера,Робинзон Крузо,Остров сокровищ,Белый Бим Чёрное ухо
1,"Где происходит действие романа Ремарка ""Чёрный обелиск""?",В Германии,В Австрии,Во Франции,В Италии
2,Кто из этих героев появился в романе Виктора Гюго «Отверженные»?,Мальчик Гаврош ,Мамаша Кураж,Мадемуазель Нитуш,Бродяга Челкаш
3,Что в старину на Руси делали при помощи ослопа?,Сражались,Лечили,Гладили,Варили
4,Где находится Фонтан черепах?,Рим,Мадрид,Лондон,Париж
5,Какое из этих слов не произошло от имени собственного?,Скряга,Мегера,Хулиган,Хам
6,"Под руководством какого тренера сборная Камеруна стала первой африканской сборной, дошедшей до четвертьфинала чемпионата мира по футболу?",Валерий Непомнящий,Анатолий Бышовец,Виктор Бондаренко,Валерий Лобановский
7,"В каком городе в 1831 году была основана итальянская революционная организация ""Молодая Италия""?",Марсель,Мадрид,Монако,Милан
8,"Как называется опера британского композитора Найджела Осборна, написанная по мотивам двух произведений Бориса Пастернака?",«Электрификация Советского Союза»,«Советское — значит отличное»,«Великая пятилетка»,«Пролетарская действительность»
9,Какой шоколадный батончик появился раньше?,Milky Way,Mars,KitKat,Twix
