,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто стал «голубой мечтой» героини популярной советской песни «Подруги замужем давно»?,Принц,Сосед напротив,Гармонист,Младший лейтенант
1,"Что вяжет бронзовая мышь, восседая на постаменте памятника, установленного в новосибирском Академгородке в благодарность подопытным животным?",Двойную спираль ДНК,Носок с двойной пяткой,Веник двойной вязки,Двойной коврик
2,Какую реку пересекает в Санкт-Петербурге Дворцовый мост?,Нева,Фонтанка,Охта,Мойка
3,Какое из этих эволюционных событий Земли произошло раньше?,Возникновение фотосинтеза,Появление многоклеточных,Возникновение дыхания,Освоение суши
4,Какое из перечисленных растений не относится к семейству бобовых?,Топинамбур,Арахис,Люпин,Мимоза
5,На какое животное муха цеце никогда не нападает?,Зебра,Буйвол,Жираф,Антилопа
6,"В каком городе в 1927 году Александр Алехин завоевал звание чемпиона мира по шахматам, победив Хосе-Рауля Капабланку?",Буэнос-Айрес,Гавана,Рио-де-Жанейро,Майами
7,Какой из этих аэропортов находится в Екатеринбурге?,Кольцово,Клоково,Нариманово,Мигалово
8,"Какой американский классик написал роман ""Заблудившийся автобус""?",Дж. Стейнбек,Т. Вулф,У. Фолкнер,Э. Хемингуэй
9,"Кто изобрел первую в мире телефонную станцию и ввел в обиход приветствие ""алло"" при телефонных разговорах?",Тивадар Пушкаш,Томас Эдисон,Александр Белл,Никола Тесла
