,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую телепередачу придумал Юрий Никулин?,"""Белый попугай""","""Пока все дома""","""Итого""","""Вокруг смеxа"""
1,В какой горной системе находится Монблан?,Альпы,Карпаты,Анды,Кордильеры
2,Кто из этих художников написал картину «Возвращение блудного сына»?,Рембрандт,Рубенс,Рафаэль,Ренуар
3,Как заканчивается название книги Павла Санаева «Похороните меня…»?,за плинтусом,под форточкой,на подоконнике,в полу
4,С кем боролись гвельфы?,С гибеллинами,С  гугенотами,С готтентотами,С плантагенетами
5,Глаз какого божества изображался на древнеегипетских речных судах?,Гора,Амона,Осириса,Сета
6,"Какой существующий до сих пор рыцарский орден по международному праву считается государственноподобным образованием, выдает собственные паспорта и печатает собственную валюту?",Мальтийского креста,Почетного легиона,Чертополоха,Иоаннитов
7,В каком из этих сложных слов последующая часть слова пишется с плоско… через черточку?,(Плоско)выпуклый,(Плоско)параллельный,(Плоско)шлифованный,(Плоско)донный
8,Какая техника письма использовалась при написании Моны Лизы Да Винчи?,Сфумато,Спретсатура,Сфрегаззи,Серлиано
9,Сколько драхм содержится в одной унции в аптекарской системе исчисления?,8,16,12,3
