,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую причёску носит Джек Воробей в «Пиратах Карибского моря»?,дреды,полубокс,ирокез,конский хвост
1,Какой из вариантов написания является верным?,Чёрт-те что,Чёрт те-что,Чёрт те что,Чёрт-те-что
2,Какая религия у грузин?,православие,шиизм,суннизм,католичество
3,"У какого пилота Формулы-1 было прозвище ""Красный барон""?",Михаэль Шумахер,Мика Хаккинен,Эдди Ирвайн,Деймон Хилл
4,"На каком флаге есть изображение силуэта государства, которому он принадлежит?",Кипр,Мадагаскар,Барбадос,Гаити
5,Какое из этих растений не является лианой?,Фейхоа,Виноград,Киви,Ваниль
6,"С какой страной Португалия в 1373 году подписала договор, заключив союз, ныне являющийся древнейшим из действующих союзов между странами?",Англия,Италия,Испания,Франция
7,Какая из галогеноводородных кислот самая сильная?,HI,HCl,HBr,HF
8,"В каком художественном фильме, где заняты и русские, и американские актёры, снималась Элизабет Тейлор?",«Синяя птица»,«Ты и я»,«Зимняя королева»,«Московская жара»
9,Какой армейский хоккеист составлял компанию Александру Альметову и Вениамину Александрову в знаменитой тройке 60-х годов?,Константин Локтев,Юрий Пантюхов,Генрих Сидоренков,Евгений Бабич
