,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как иначе называют полиграф?,Детектор лжи,Детектор правды,Детектор денег,Детектор совести
1,Сколько пар глаз у медицинской пиявки?,5,0,3,10
2,Чьё путешествие длилось с 20 марта по 8 ноября 1898 года?,Нильса Хольгерссона,Лемюэля Гулливера,Синдбада-морехода,Фёдора Конюхова
3,"В каком киношном коллективе одних и тех же персонажей играли разные актеры и актрисы, а порой и солдаты?",гарем Абдуллы,гаражный кооператив,экипаж Ту-154,бригада лесорубов Ковригина
4,Какая российская императрица вошла в историю под именем Кровавой?,Анна Иоанновна,Екатерина I,Екатерина II,Елизавета Петровна
5,Какого подвида леопарда не существует?,бенгальского,африканского,персидского,аравийского
6,Какая река самая глубокая в мире?,Конго,Амазонка,Янцзы,Меконг
7,Какое сражение считается самым кровопролитным в Войне Алой и Белой розы?,При Таутоне,При Тьюксбери,При Босворте,При Уэйкфилде
8,Где не княжил Владимир Мономах?,в Галиче,в Смоленске,в Переяславле,в Чернигове
9,"Какой блюзмен написал в 1948 году песню «Rollin’ Stone», позже давшую название и журналу «Rolling Stone», и группе The Rolling Stones?",Мадди Уотерс,Джон Ли Хукер,Хэнк Уильямс,Хаулин Вульф
