,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как звучит продолжение строчки из песни: «Я так хочу…»?,чтобы лето не кончалось,чтобы публика смеялась,чтоб зарплата начислялась,чтоб картинка не менялась
1,Как звали главного героя известного романа И. А. Гончарова?,Обломов,Наездов,Ништяков,Крутов
2,Как римляне называли греческого Зевса?,Юпитер,Вулкан,Меркурий,Марс
3,Какой актёр читал закадровый текст в фильме «Берегись автомобиля»?,Юрий Яковлев,Виталий Соломин,Вячеслав Тихонов,Ефим Копелян
4,Как называется совокупность судовых снастей для управления парусами?,Такелаж,Швартовы,Бизань,Бушприт
5,Фотоны какого цвета обладают большей энергией?,Фиолетовый,Красный,Голубой,Желтый
6,Какая сборная чаще других становилась чемпионом мира по крикету?,Австралия,Вест-Индия,Пакистан,Индия
7,Какой писатель часто использовал пословицы и поговорки для названия своих произведений?,А. Островский,Г. Державин,Д. Фонвизин,А. Сумароков
8,Кто автор памятника Владимиру Высоцкому на Ваганьковском кладбище?,А. И. Рукавишников,Р. Х. Мурадян,А. А. Бичуков,З. К. Церетели
9,"Как назывался средневековый пластинчатый доспех, составлявший нижнюю часть кирасы?",Плакарт,Бувигер,Рондель,Горжет
