,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,С чего начинаются международные договоры?,С преамбулы,С аванса,С титров,С увертюры
1,Кто исполнил роль Бунши в комедии «Иван Васильевич меняет профессию»?,Юрий Яковлев,Михаил Пуговкин,Владимир Этуш,Леонид Куравлев
2,Какие слова звучат в песне «Прощальное письмо» группы «Наутилус Помпилиус»?,"«Гудбай, Америка»","«Чао, Италия»","«Пока, Россия»","«Адью, Франция»"
3,Что обычно делают с каперсами?,Едят,Ловят,Надевают,Читают
4,Как долго удерживала Одиссея на своем  острове нимфа Калипсо?,7 лет,7 месяцев,7 недель,7 дней
5,"Как на Руси в XV-XVI веках назывался круглый широкий воротник, расшитый драгоценными камнями?",Бармы,Панты,Басмы,Канты
6,"Что в кулинарии называется специальным термином ""сладкое мясо""?",Железы внутренней секреции,Мозги,Мясо с мёдом,Мясо в сахаре
7,В каком городе находятся Гольштинские ворота?,Любеке,Дрездене,Трире,Потсдаме
8,В каком городе родился знаменитый аргентинский композитор Астор Пьяццолла?,Мар-дель-Плата,Росарио,Мендоса,Буэнос-Айрес
9,"На гербе какого российского города изображён чёрный медведь, держащий в лапах ступу с пестиком?",Пестово (Новгородская область),Медвежьегорск (Республика Карелия),Сыктывкар (Республика Коми),Ступино (Московская область)
