,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется любимое лекарство тётушки Тома Сойера?,Болеутолитель,Угомонитель,Поумнитель,Искоренитель
1,Какой инвентарь нужен для занятий каякингом?,весло,лук,клюшка,лыжи
2,Где в XVIII веке в России служил асессор?,В суде,В больнице,В бане,В кондитерской
3,Кошки какой породы не лысые?,Дракон Ли,Кохана,Бамбино,Питерборд
4,За футбольную сборную какой страны выступал Самюэль Это&#39;О?,Камерун,Гана,Нигерия,Сенегал
5,"Как называются итальянские макаронные изделия — большие трубочки, предназначенные для наполнения фаршем?",Каннеллони,Тортеллини,Капелетти,Аньолотти
6,Какое из этих государств не является полуанклавом?,Фиджи,Ирландия,Гамбия,Дания
7,Собаки какой породы не могут лаять?,Басенджи,Сапсари,Азавак,Фален
8,Что в конце XVII века служило банкнотами на территории современной Канады?,игральные карты,почтовые открытки,страницы Библии,этикетки виски
9,Представители какого семейства цветковых растений могут быть использованы для получения ментола?,Яснотковые,Вербеновые,Норичниковые,Акантовые
