,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую поэму написал А. Макаренко?,Педагогическую,Эпическую,Оптимистическую,Романтическую
1,Какое время года чаще всего встречается в названиях песен Юрия Шевчука?,Осень,Лето,Зима,Весна
2,Какой породы венгерских собак не существует?,Мули,Пуми,Муди,Пули
3,Где находится самая глубокая точка Индийского океана?,В Зондском желобе,В Южно-Австралийской котловине,В Маскаренской котловине,В Центральной котловине
4,Воды какого моря имеют самую высокую среднюю температуру?,Красное,Коралловое,Карибское,Адриатическое
5,Кто представлял Францию на Венском конгрессе в 1814–1815 годах?,Шарль Морис де Талейран-Перигор,Шарль-Франсуа Делакруа де Конто,Арман Эммануэль дю Плесси де Ришельё,Шарль Ренар
6,"Какая из этих достопримечательностей не является одним из «семи чудес России», по версии газеты «Известия»?",Кунгурская пещера,Долина гейзеров,Эльбрус,Петергоф
7,"В ворота какой сборной немецкий футболист Готфрид Фукс, ставший лучшим бомбардиром на V летних Олимпийских играх в Стокгольме, забил все свои 10 голов?",России,Австрии,Швеции,Италии
8,"Какое название имеет зона моря или океана, не находящаяся в непосредственной близости от дна?",Пелагиаль,Абиссальная равнина,Бенталь,Афотическая зона
9,Какой британский бомбардировщик известен под прозвищем «Авоська»?,«Фэйри Суордфиш»,«Фэйри Барракуда»,«Авро 683 Ланкастер»,«Виккерс Веллингтон»
