,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что дало название вакцине российского производства?,спутник,астероид,комета,ракета
1,"С представителем какой породы собак, по мнению булгаковского пса Шарика, могла согрешить его бабушка?",Водолаз,Волкодав,Дог,Сенбернар
2,Кто убил Клеопатру?,Клеопатра же,Жрецы,Юлий Цезарь,Марк Антоний
3,Чьей фавориткой была маркиза де Помпадур?,Людовика XV,Генриха IV,Карла X,Филиппа III
4,"Во время штурма какого города полководец Марцелл сказал: ""Бессмысленно воевать с геометрией""?",Сиракузы,Карфаген,Александрия,Спарта
5,"Как заканчивается высказывание Суворова «Там, где пройдёт олень, там пройдёт и русский солдат, а там, где не пройдёт олень…»?",всё равно пройдёт русский солдат,человеку делать нечего,пройдёт русский офицер,никто не пройдёт
6,Какая из этих звезд — желтый гигант?,Капелла,Ригель,Фомальгаут,Вега
7,Какое явление природы объяснялось похищением Персефоны в греческом мифе?,Смена сезонов,Вулканическая деятельность,Испарение воды,Восход солнца на востоке
8,Какое мифическое существо убило Левиафана?,Баал,Кронос,Иштар,Сет
9,Какой римский папа является единственным на 2017 год англичанином на папском престоле?,Адриан IV,Иоанн XIII,Павел II,Григорий V
