,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Каким было настроение героя песни, действительно напоминающее «Икарус»?",оранжевое,малиновое,сиреневое,коричневое
1,Кто или что не бывает двустворчатым?,птицы,ворота,шкафы,моллюски
2,Какое пиротехническое изделие получило название в честь впервые примененного в Индии средства сигнализации?,бенгальский огонь,салют,петарда,фейерверк
3,Оборону какого города ее участник Лев Толстой описал в цикле рассказов?,Севастополя,Одессы,Симферополя,Керчи
4,Какой язык программирования считается эзотерическим?,Piet,C#,Assembler,PureBasic
5,Какой штат наименьший по площади в США?,Род-Айленд,Коннектикут,Делавэр,Канзас
6,Какой металл обладает наиболее высокой теплопроводностью и низким электрическим сопротивлением?,Серебро,Медь,Олово,Золото
7,Сколько метров в одной русской версте?,1066.78,1566.5,500,1000.78
8,"Кто командовал русскими войсками в битве при Клушине, в которой русско-шведская армия была разгромлена войском Речи Посполитой?",Дмитрий Шуйский,Григорий Валуев,Федор Елецкий,Василий Шуйский
9,"В каком из этих учебных заведений США существует традиция в 7 утра в первый день сессии играть как можно громче ""Полёт валькирий""?",Калифорнийский технологический институт,Массачусетский технологический институт,Денверский университет,Университет Дьюка
