,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Количество чего достоверно указывает на возраст дерева?,Годовыx колец,Корней,Ветвей,Зарубок
1,Какая актриса сыграла главную роль в кинофильме «Королева бензоколонки»?,Надежда Румянцева,Клара Лучко,Людмила Гурченко,Ольга Аросева
2,Кто первым вышел в открытый космос?,Алексей Леонов,Константин Феоктистов,Герман Титов,Андриян Николаев
3,"Кем по профессии была мифологическая Арахна, превращенная Афиной в паука?",Ткачиха,Швея,Весталка,Танцовщица
4,В какой стране провели первые в мире лыжные гонки?,Норвегия,Финляндия,Швеция,Россия
5,"Кто из поэтов декаданса написал стихотворение «Падаль», воспевающее мертвую лошадь?",Ш. Бодлер,О. Уайльд,П. Верлен,К. Бальмонт
6,Действие какого фильма Шахназарова происходит хронологически раньше других?,«Всадник по имени Смерть»,«Добряки»,«Цареубийца»,«Палата №6»
7,Назовите третью по численности населения страну Азии,Индонезия,Филиппины,Пакистан,Япония
8,Дэвид Динкинс стал первым в истории Нью-Йорка:,Мэром-афроамериканцем,Мэром-геем,Мэром-мусульманином,Мэром-республиканцем
9,Какая теннисистка ради спортивной карьеры сделала в 2009 году операцию по уменьшению груди?,Симона Халеп,Ана Иванович,Саманта Стосур,Петра Квитова
