,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько планет-гигантов в Солнечной системе?,4,5,3,2
1,"Что в СССР вручали человеку, успешно сдавшему нормы ГТО?",значок,медаль,винтовку,меч
2,Какого шва не существует?,разведочного,расстрочного,выворотного,прокладочного
3,Как зовут единственную дочь королевы Англии Елизаветы II?,Анна,Каролина,Сара,Маргарет
4,"К какой группе, по способу питания, относятся растения?",Продуценты,Редуценты,Паразиты,Консументы
5,Из какого отдела сердца кровь идет по большому кругу кровообращения?,Левый желудочек,Правый желудочек,Левое предсердие,Правое предсердие
6,Благодаря какому тренеру распространилась тактическая футбольная схема «катеначчо»?,Эленио Эррера,Бела Гуттманн,Фульвио Бернардини,Хуан Лопес Фонтана
7,Какая дисциплина была впервые включена в программу чемпионата мира по легкой атлетике 2017 года в Лондоне?,Спортивная ходьба на 50 км у женщин,Смешанная эстафета 4х400 метров,Полумарафон у мужчин,Полумарафон у женщин
8,"Какой губернии не было среди восьми, созданных в 1708 году по указу Петра I?",Санкт-Петербургская,Московская,Сибирская,Киевская
9,Какое удельное княжество было упразднено на Руси последним?,Углицкое,Воротынское,Пронское,Старицкое
