,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой термин не относится к государственному устройству?,Идиотизм,Абсолютизм,Авторитаризм,Парламентаризм
1,Какое животное называют бамбуковым медведем?,Большая панда,Гризли,Коала,Белый медведь
2,Какое прозвище имеет футбольная сборная команда Бельгии?,"""Красные дьяволы""","""Желтые драконы""","""Черные рыцари""","""Королевские стрелки"""
3,"Чей цветок, по поверию, надо съесть для счастья, если вместо четырёх лепестков он имеет пять?",Сирень,Жасмин,Акация,Черёмуха
4,Какой певческий голос у Дмитрия Хворостовского?,Баритон,Альт,Бас,Тенор
5,Какой древний город располагался на месте современной столицы Мексики?,Теночтитлан,Теотиуакан,Тлакопан,Тескоко
6,Как называется командная игра в снежки?,Юкигассен,Жоркибол,Пундо,Аллейкэт
7,Какой сорт сыра стал символом равенства между бедными и богатыми после Великой Французской революции?,Бри,Валансэ,Бле-де Кос,Бофор
8,Какой из этих гормонов вырабатывается в гипоталамусе?,Вазопрессин,Ангиотензин,Соматотропин,Кальцитонин
9,"Ключевой момент какого единоборства сформулирован правилом: ""Если партнер тянет, я толкаю, если он толкает, я тяну""?",Дзюдо,Айкидо,Тхэквондо,Джиу-джитсу
