,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое дерево иногда дома выращивают в горшке?,денежное,зарплатное,премиальное,кредитное
1,Название какого животного европейцы услышали только в XVIII веке?,Кенгуру,Тигр,Слон,Бегемот
2,"Где, согласно Библии, располагался Эдем, откуда были изгнаны Адам и Ева?",На Земле,На Венере,На Солнце,На Луне
3,Как в 1928 году советские селекционеры назвали новый сорт яблок?,«слава победителям»,«власть Советам»,«мир народам»,«земля крестьянам»
4,Где находится управляющий лошадьми форейтор?,верхом на лошади,на запятках,рядом с пассажиром,на облучке
5,Какую торжественную хоровую песнь исполняли в Древней Греции в честь бога Диониса?,дифирамб,мадригал,эпиталаму,ораторию
6,Почему участница фильма «Унесённые ветром» актриса Хэтти МакДэниэл не попала на премьерный показ фильма в Атланте?,Не пустили из-за чёрного цвета кожи,Опоздала на самолёт,У неё начались роды,Не пустили в кинотеатр без билета
7,На что пошла большая часть дубовых рощ Испании во второй половине XVI века?,на постройку кораблей,на костры инквизиции,на ограждения арен для корриды,на бочки для вина
8, В каком произведении  Шерлок  Холмс подробно повествует о сути своего дедуктивного метода? ,Знак четырёх,Пляшущие человечки,Союз рыжих,Палец инженера
9,Какой архитектор спроектировал Атомиум — одну из главных достопримечательностей и символ Брюсселя?,Андре Ватеркейн,Иозеф Хоффман,Жозеф Пуларт,Рейма Пиетиля
