,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется замок, стоящий на отвесной Аврориной скале Южного берега Крыма?",«Ласточкино гнездо»,«Скворечник»,«Курятник»,«Дупло дятла»
1,"Как заканчивается фраза басни: «Проказница Мартышка, Осёл, Козёл да косолапый Мишка затеяли…»?",Сыграть квартет,Сварить обед,Создать зоопарк,Уйти из цирка
2,Как буквально переводится с английского «ноу-хау»?,Знаю как,Сделано быстро,Умею сам,Докажу всем
3,По чьему заказу в Санкт-Петербурге построили Михайловский замок?,Павел I,Пётр III,Екатерина II,Александр I
4,У Зевса была эгида. Что такое эгида?,Щит,Скипетр,Плащ,Туча
5,Каков на вкус корень травянистого растения солодки?,сладкий,горький,солёный,кислый
6,Сколько мест в стандартном российском плацкартном вагоне?,54,48,52,56
7,Какие музыкальные инструменты солируют в «Танце маленьких лебедей» из балета «Лебединое озеро»?,гобои,скрипки,кларнеты,виолончели
8,Что на латинском языке означает слово «вирус»?,яд,зараза,угроза,предательство
9,Кто под псевдонимом Н. Н. Станицкий совместно с Н. А. Некрасовым написал романы «Мертвое озеро» и «Три страны света»?,А. Я. Панаева,Н. А. Добролюбов,И. И. Панаев,М. Е. Салтыков-Щедрин
