,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На реставрацию чего Бендер и Воробьянинов собирали деньги у доверчивых граждан?,Пятигорского Провала,Одесской лестницы,Сочинского пляжа,Горы Казбек
1,Как артисты цирка называют клоуна?,Ковёрный,Паркетный,Паласный,Плиточный
2,Сколько шагов с мячом в руках может сделать баскетболист перед броском по кольцу?,Два,Четыре,Три,Один
3,На гербе какого государства нет изображения лошади?,Австралии,Литвы,Венесуэлы,Монголии
4,Как называется у татарского народа праздник плуга?,Сабантуй,Юбилей,Рамадан,Ералаш
5,Сколько весит после производства головка швейцарского сыра Эмменталер?,75 кг,40 кг,15 кг,20 кг
6,Какое из этих чисел в разных системах счисления является наибольшим?,3A (шестнадцатеричная),110010 (двоичная),52 (десятичная),70 (восмеричная)
7,Что из этого не являлось концлагерем 3-го рейха?,Миттельмарк,Равенсбрюк,Нойенгамме,Штуттгоф
8,Какая из рек России имеет наибольшую разницу в высоте между истоком и устьем?,Лена,Обь,Енисей,Волга
9,Какая басня не принадлежит перу И. А. Крылова?,"""Дым и комок""","""Котёл и горшок""","""Дуб и трость""","""Богач и поэт"""
