,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих терминов не относится к социологии?,Ирригация,Сегрегация,Миграция,Ассимиляция
1,"Что, в отличие от традиционных религий, обожествляют люди, принявшие дискордианизм?",Хаос,Бардак,Сумбур,Беспорядок
2,В клетках каких организмов отсутствует ядро?,Бактерии,Грибы,Животные,Растения
3,"В какой опере упоминается остров Буян, города Леденец и Тмутаракань?",«Сказка о царе Салтане»,«Снегурочка»,«Золотой петушок»,«Садко»
4,Какая актриса прославилась с легкой руки режиссера Педро Альмодовара в фильме «Всё о моей матери»?,Пенелопа Крус,Сальма Хайек,Дженифер Лопес,Холли Берри
5,Какое из этих деревьев относится к деревьям с глубоко-трещинистой корой?,ива белая,бук,вишня,айлант
6,Как называется исполнение отдельных эпизодов музыкального произведения всем составом оркестра или хора?,Тутти,Тотталимо,Аккордиссимо,Апофеоз
7,"Как называется ёмкость с крышкой, изготовленная из серебра или нержавеющей стали, предназначенная для приготовления и/или сохранения пищи в подогретом виде?",Мармит,Стрейнер,Касалетка,Гранитор
8,"Под командованием какого гусарского генерала русский отряд в 1809 г. перешел по льду Ботнический залив, создав серьезную угрозу Стокгольму?",Яков Кульнев,Граф Иосиф О&#39;Рурк,Князь Иван Вадбольский,Илларион Васильчиков
9,"Какую картину невозможно было представить в доме великого учёного и изобретателя Николы Теслы, принимая во внимание одну из его многочисленных фобий?","""Девушка с жемчужной серёжкой"" Яна Вермеера","""Чёрный квадрат"" Казимира Малевича","""Постоянство памяти"" Сальвадора Дали","""Последний день Помпеи"" Карла Брюллова"
