,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что предназначено для тренировки космонавтов перед полётами?,барокамера,камерная сцена,камера-обскура,кунсткамера
1,Кто основал компанию «Ford Motor Company»?,Генри Форд,Джон Форд,Джеральд Форд,Хариссон Форд
2,"Что подадут в ресторане, если вы закажете фуа-гра?",Гусиную печень,Стейк из лосося,Баранину на косточке,Сыр
3,В каком фильме Джеймс Бонд стал агентом 007?,«Казино «Рояль»,«Доктор Но»,«Из России с любовью»,«Бриллианты вечны»
4,Какая из этих птиц не относится к семейству вороновых?,Дрозд,Галка,Грач,Сорока
5,"С какой попытки Ю.Деточкину удалось угнать машину Д.Семицветова в к/ф ""Берегись автомобиля""?",С третьей,С первой,С четвёртой,Со второй
6,Кто был режиссером советской версии фильма «Снежная королева» по знаменитой сказке Ханса Кристиана Андерсена?,Геннадий Казанский,Георгий  Данелия,Георгий Натансон,Александр Роу
7,В каком европейском государстве того времени был в начале 18-го в. изобретен твердый фарфор?,Саксония,Лотарингия,Тюрингия,Франция
8,К каким минералам относится родонит?,Силикатам,Интерметаллидам,Органическим соединениям,Галогенидам
9,"Какой из этих романов написан не кем-нибудь из сестер Бронте (Шарлоттой, Эмили или Анной)?",Аргонавты,Агнес Грей,Грозовой перевал,Шерли
