,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется ситуация в борьбе, когда один из противников оказывается на лопатках?",туше,клише,атташе,папье-маше
1,Какое из этих названий шахматных фигур - неофициальное?,Тура,Ферзь,Король,Слон
2,Кто из римских императоров ввел в сенат своего коня?,Калигула,Тиберий,Клавдий,Домициан
3,"Кто первый вызвал на дуэль д`Артаньяна, приехавшего в Париж?",Атос,Портос,Арамис,Рошфор
4,В какой стране находится международный аэропорт «Швехат»?,Австрии,Венгрии,Швейцарии,Словакии
5,Кто считается первым римским папой?,Св. Петр,Св. Павел,Св. Марк,Св. Андрей
6,Что из этого не является аллотропами?,Этан и этин,Кислород и озон,Алмаз и графит,Красный и белый фосфор
7,В какой стране денежная единица называется толар?,Словения,Македония,Либерия,Хорватия
8,Какой из этих президентов США подписал закон о создании ЦРУ?,Трумэн,Эйзенхауэр,Кеннеди,Джонсон
9,Какой римский папа является единственным англичанином на папском престоле?,Адриан IV,Григорий V,Павел II,Иоанн XIII
