,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Где находится Тауэр, старинный замок-тюрьма, а ныне музей?",Лондон,Париж,Вашингтон,Белфаст
1,Музыкальная группа с каким названием существует?,«Вирус»,«Бактерия»,«Бацилла»,«Микроб»
2,При какой императрице произошло Пугачевское восстание?,Екатерина II,Елизавета Петровна,Анна Иоанновна,Екатерина I
3,"Название какой птицы скрыто в этом двустишии: ""Снег чьи-то лапы разграфили: наверно, мыши здесь шалили.""?",Филин,Беркут,Дятел,Марабу
4,"Какое растение было названо по имени интенданта французских колоний в Карибском море, составившего каталог растений, обнаруженных на Антильских островах?",Бегония,Магнолия,Синнингия,Орхидея
5,Годом чего был объявлен в России 2015 год?,Литературы,Театра,Туризма,Музыки
6,"На каком острове развиваются события в романе Грэма Грина ""Комедианты""?",Гаити,Сицилия,Мадагаскар,Тайвань
7,"Чего должен был лишиться Френсис Морган, уложенный на обе лопатки своим дальним родственником Генри в романе Джека Лондона «Сердца трёх»?",Ушей,Мешка золота,Старой пиратской карты,Одежды
8,Цитата из произведения какого античного поэта послужила заголовком дебютного романа Михаила Шишкина «Всех ожидает одна ночь»?,Квинт Гораций Флакк,Секст Аврелий Проперций,Публий Вергилий Марон,Публий Овидий Назон
9,Как звали слугу Ромео в трагедии Уильяма Шекспира «Ромео и Джульетта»?,Бальтазар,Пьетро,Абрам,Самсон
