,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое судно изображено на логотипе Волжского автомобильного завода?,Ладья,Баркас,Фрегат,Галера
1,Какой призрак — герой популярного мюзикла Эндрю Ллойда Уэббера?,оперы,мюзик-холла,балета,цирка
2,Как называется криволинейное перекрытие между двумя опорами?,Арка,Капитель,Пилон,Пилястра
3,"Из какого города футбольный клуб ""Ювентус""?",Турин,Генуя,Милан,Рим
4,"Какой композитор написал арию, начинающуюся со слов: «Что наша жизнь? Игра!»?",П. И. Чайковский,А. П. Бородин,Н. А. Римский-Корсаков,М. И. Глинка
5,"О ком В. Ключевский писал: «Это был роскошный, но только тепличный цветок... Он рос и цвел роскошно, пока стояла хорошая погода, а как подули северные бури, как наступило наше русское осеннее ненастие, он завял и опустился»?",Александр I,Николай I,Александр III,Александр II
6,"Какое из этих животных - верблюд, а не лама?",Бактриан,Гуанако,Альпака,Викунья
7,"Какому литератору принадлежит высказывание: «Окружающие любят не честных, а добрых. Не смелых, а чутких. Не принципиальных, а снисходительных. Иначе говоря — беспринципных»?",Сергей Довлатов,Владимир Войнович,Владимир Набоков,Иосиф Бродский
8,Название какого типа автомобильного кузова не произошло или не совпадает с названием какого-либо населенного пункта?,Кабриолет,Ландо,Седан,Лимузин
9,"Как во Вьетнаме называют представительниц женской творческой профессии, близкой к работе гейш в Японии?",Качу,Няняк,Тео,Хаткхуон
