,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих храмов является исламским?,Мечеть,Синагога,Пагода,Собор
1,Какое устройство автомобиля предназначено для охлаждения?,Радиатор,Ароматизатор,Генератор,Карбюратор
2,В какое время года Родион Раскольников убил старуху-процентщицу в романе Фёдора Достоевского «Преступление и наказание»?,Лето,Осень,Зима,Весна
3,"Как называется жидкость, вязкость которой изменяется с величиной приложенной к ней внешней силы?",Неньютоновская,Неэйнштейновская,Непаскалевская,Негумбольдтовская
4,Какие из этих попугаев обитают в Новой Зеландии?,Кеа,Лори,Жако,Какаду
5,"Какой джаз-оркестр сопровождал фильм Эльдара Рязанова ""Карнавальная ночь""?",Эдди Рознера,Олега Лундстрема,Леонида Утёсова,Анатолия Кролла
6,Сколько городов России на 2015 год имели численность населения более 1 миллиона человек?,15,11,8,22
7,"Кем по сути был толкиновский Саурон, до того, как он принял сторону Мелькора?",Низшим духом,Валаром,Королем пауков,Эльфом
8,Правящая династия какой страны является наиболее молодой?,Норвегии,Швеции,Великобритании,Дании
9,"Какая из этих актрис была удостоена почётного звания ""Заслуженный деятель культуры Польши""?",Наталья Селезнёва,Наталья Фатеева,Евгения Симонова,Светлана Светличная
